time,username,tweet,replies_count,retweets_count,likes_count,product,name,label
07:57:47,uplantatree,tesla model gets the nod from police over cost and performance bye bye dodge charger wash all your trash,0,1,0,tm3,s,1
07:23:09,times24hnews,tesla model as a crypto mining machine but this can void your carwarranty,0,0,0,tm3,s,0
07:22:40,ben_pellow,repair cost estimate i just had the same thing happen to my tesla model,2,0,2,tm3,s,0
07:05:32,teslahistorian,this day in tslaq history using registrations to illustrate the battle between nissan leaf and tesla model years ago,9,2,91,tm3,s,0
06:53:46,tesla_gtr,why i traded in my audi rs7 for a tesla model via,0,0,0,tm3,s,0
06:53:17,lukaszw,tesla model holiday update v11 defrosing front and rear window hidden in the menu wipers control hidden in the menu as well but hey you can access entertainment with one click tesla from now on i will read update notes befor upgrading ridiculous update,1,0,0,tm3,s,-1
06:39:25,fassbenderpaul,i have a volt and tesla model,0,0,1,tm3,s,0
05:28:13,joshyknoxvi11e,do people still take larry summers seriously its akin to someone from the s commenting on the inner workings of a tesla model,0,0,1,tm3,s,0
05:22:00,teslanews10,tesla model is now the second most selling car in uk beats many heavyweights,0,5,23,tm3,s,1
05:07:56,wesbirss,i just entered monthly amp you can too this months prize is a tesla model worth over k all information including ts amp cs can be found here,0,0,0,tm3,s,0
04:58:44,toyohonda12,tesla says no indication tesla model taxi accident in paris caused by via,0,0,0,tm3,s,0
04:57:51,bitlandrepublic,in a recent interview model owner siraj raval talked about various techniques he has used to mine using his car,0,0,0,tm3,s,0
04:28:02,richardjkirby,my tesla model built in china is built very very well quality is comparable to the audi i sold to buy it,2,0,3,tm3,s,1
04:27:04,xxyeetyt,ik but its an unnecessary k just save k more and u could get the jb tesla model which is rlly good for its price,1,0,0,tm3,s,1
04:20:26,cryptofrolic,tesla model as a crypto mining machine but this can void your car warranty techtimes,0,0,0,tm3,s,0
04:16:42,peter_m_v,not that they couldnt do it mechanically but because there wont be batteries for them charging standards may change or tesla model is no longer supported please upgrade to a tesla model year or newer with fsd beta to get to work,1,0,1,tm3,s,0
04:06:39,alexbukengolz,tesla model leads charge of uks most successful year for ev uptake in teslas model all electric sedan undoubtedly lead the united kingdom to what the society of motor manufacturers and traders,0,0,0,tm3,s,1
03:52:00,ianbriscoe,dont be ridiculous loads of cars have a sunroof including my current tesla model which has a huge sunroof,0,0,0,tm3,s,0
03:31:02,sethrh,model things stop moving the speedometer return it to large and top center please the customizable app tray makes me look at my screen a lot more while driving to find where the buttons moved to i cant adjust my seat heater without the heat turning on,0,0,3,tm3,s,-1
03:26:57,webnowcompany,in a recent interview tesla model owner siraj raval talked about various techniques he has used to mine cryptocurrencies using his car according t read more,0,0,0,tm3,s,0
03:16:56,jhong,sorry i wasnt clear i meant model owner demographics average income of tesla model owner is k other models are higher im saying it may tend to be a car owned by richer households and therefore less sharing going on but i dont know if that is true just speculating,0,0,2,tm3,s,0
03:14:08,techtimes_news,a tesla model owners explain how he uses his ev to mine cryptocurrencies but theres a risk,0,0,0,tm3,s,0
07:55:56,robe_joe,tire pressure warning light went on on our model but with v11 you dont see your tire pressure anymore what idiot approved a release with a major security feature removed when are the announced fixes for the worst update telsa ever released are coming,0,0,0,tm3,s,-1
07:30:50,cryptospartan17,yo who here has a tesla model and would you recommend it looking at getting a new whip later this year,0,0,1,tm3,s,0
07:11:21,tubze,starting today if i hit any bumps my front left wheel makes a rubbing fart like sound tesla model k miles any ideas,1,0,0,tm3,s,0
06:57:43,mayooms,test drove a tesla model goddamn it i really really really liked it,1,0,2,tm3,s,1
06:42:56,amai666929,a san francisco man siraj raval found a way to mine bitcoin and ethereum from a tesla model raval connected a graphics processing unit gpu directly to the model s electric motor while running a cryptocurrency mining script with the help of the cars fsd computer,7,1,31,tm3,s,0
06:30:10,canadianrecalls,safety recall for tesla model suspension approx units affected,0,1,1,tm3,s,-1
05:09:54,webnowcompany,cnbc has shared the story of siraj raval an owner of a tesla model who has tried various ways of mining cryptocurrencies his setup includes free bitcoi read more,0,0,0,tm3,s,0
04:56:16,trejlitrine,youd run out of battery very quickly something like tesla model has x less energy on board than a gasoline sedan ive driven tesla in cold weather a lot and its quite scary it warms up slow to cools down fast it charges slow has increased energy consumtion,4,0,2,tm3,s,-1
04:52:01,socadvisercom,tesla model performance awd,0,0,0,tm3,s,0
04:36:45,reinierovereem,semi catches fire after frontal collision with a model tesla driver hospitalized tesla passenger space fully intact safest car in the world,0,0,0,tm3,s,1
04:05:00,alpha_bronze,tesla introduces plaid track mode tops out at mph to make model s plaid as quick around a racetrack as it is at the drag strip tsla,1,2,2,tm3,s,0
03:55:22,irstaxlawyer,seeing ces autonomous challenge makes me wonder how many times tesla model or s would have lapped these indy cars tsla fsd is like years ahead,0,1,0,tm3,s,1
03:38:52,stocksharks_,siraj raval has tried just about every way there is to mine for cryptocurrencies from his tesla model,1,0,1,tm3,s,0
03:26:29,cryptonews10_10,tesla owner mines up to a month in crypto with his car cnbc has shared the story of siraj raval an owner of a tesla model who has tried various ways of mining cryptocurrencies,0,0,0,tm3,s,0
03:22:02,socadvisercom,tesla model dual motor long range all wheel drive with upgrades,0,0,0,tm3,s,0
03:18:42,gloom303,source the model made up of all new cars sold the model y was,1,0,0,tm3,s,0
03:18:41,gloom303,in news the top most sold cars in norway in the past year tesla model toyota rav4 volkswagen id tesla model y volvo xc40 ford mach e audi e tron skoda enyaq nissan leaf polestar of the top were evs,1,2,3,tm3,s,0
03:15:07,icopond,a man has managed to turn his tesla model car into a moneymaker by mining cryptocurrencies,0,0,1,tm3,s,0
03:00:12,m0veelectric,from the tesla model to the mg zs ev here are the top best selling electric cars according to the,0,1,1,tm3,s,0
02:58:10,sciroccojones,i drive a tesla model zero to in seconds is quite the rush i cannot imagine at seconds,0,0,2,tm3,s,1
02:58:01,theaaie,lately weve been driving volkswagen arteon kia sorento phev peugeot e2008 tesla model check out what we thought of these and all our car reviews at,1,0,0,tm3,s,0
02:56:35,shanytc,this week i will know if i can order tesla model that is if i wont be tempted to use the money on tsla stock,1,1,1,tm3,s,1
02:46:52,marc_121285,my tesla model with the trunk full of groceries and two kids in the back would smoke those lambos combined,0,0,0,tm3,s,1
07:55:09,jonarauzo,win a tesla model click here,0,1,0,tm3,s,0
07:36:29,charlierichmond,tesla model with lfp battery impresses in range test in sub zero temperatures video drive tesla,0,0,0,tm3,s,1
07:29:31,charlierichmond,the tesla model was a force to be reckoned with in germanys dec vehicle sales,0,0,0,tm3,s,1
07:24:01,teslanewsdaily,how the tesla model became europes best selling ev in hotcars,0,0,0,tm3,s,1
07:23:28,ben_weatherill_,the majority of people in the uk dont have a usable garage especially one that people park in my tesla model has a similar function doesnt need to be plugged in though and its amazing for on drive parking or coming back from shopping on a cold day,0,0,0,tm3,s,0
07:18:02,socadvisercom,tesla model loaded with options,0,0,0,tm3,s,0
07:10:29,anthonyabby,where are you getting your figures from the average price of a new car in the us in dec was k a new tesla model is k a new model y is k the average used car in the us in dec was k,2,0,2,tm3,s,0
07:05:32,haytsuu,want a chance to win a tesla model or in eth mint an enlightened ape every mint is another chance to win,17,215,378,tm3,s,0
07:03:29,angeloalcid,imagine taking the carburetor out of your bmw i and putting it in a bmw i7 and not paying extra because you own it then using it in a honda civic a tesla model even an airplane or a lawnmower so many possibilities no,0,1,6,tm3,s,0
07:01:05,fligeti,tesla model with lfp battery impresses in range test in sub zero temperatures video,0,0,0,tm3,s,1
06:58:03,accountingtoday,tech news a new platform for r amp d credits clarus r amp d launches version and new tools for crypo tax calculations updates to a chance to win a tesla model and more tech tools and news for the accounting profession,0,1,1,tm3,s,0
06:52:34,disruptivdecade,lmao i know this is one month but still tesla model outsells audi a4 bmw series and mercedes c class combined in germany,1,1,4,tm3,s,1
06:31:52,allyatl,stoked for mints tomorrow pm utc on magic eden launchpad three tesla model cars are up for grabs in giveaways this is one you dont want to miss,20,59,360,tm3,s,0
05:57:17,racsautostore,new for tesla model y car armrest box storage organizer containers center console flocking storage box console holder,0,0,0,tm3,s,0
05:57:07,flyin18t,tesla model solar charging kit hits indiegogo promises watts,0,0,0,tm3,s,0
05:41:01,teslanewsdaily,amd expanding into tesla model and model y anandtech,0,0,0,tm3,s,0
05:30:10,livingsafely,vehicle safety missed them us recalls for monday january model electric vehicles you can now search over more and at or sign up for our auto alert service,0,0,0,tm3,s,-1
05:19:24,cryptonews10_10,guy pays for tesla by using it to mine bitcoin image teslacnbc may have found the last guy you want to talk to at a party siraj raval is using his tesla model to mine cryptocurrencies and says hes made up to a month in the process but,0,0,0,tm3,s,0
04:57:42,rx_gea,the tesla model a computer on wheels to mine cryptocurrencies,0,0,0,tm3,s,0
04:54:45,welling_phil,tesla model was second best selling car in uk in now you want to ditch them,0,0,0,tm3,s,1
04:49:04,joincurby,tesla model of uk electric car sales as a brand or even automotive group tesla is selling more battery electric vehicles than any other company in the uk,0,0,0,tm3,s,1
04:43:59,bit2mainnet,image teslacnbc may have found the last guy you want to talk to at a party siraj raval is using his tesla model to mine cryptocurrencies and says hes made up to a month in the process but how did he do it and more importantly was it,0,0,0,tm3,s,0
04:35:50,mightymunch42,depends on the car hard to see why so many would buy a tiguan instead of an id4 or a golf instead of an id3 for example or a tesla model is the same price or cheaper than an equivalent audi a4 or bmw series there is a shortage of seater and lower priced evs though,0,1,2,tm3,s,0
04:31:05,whalewatchprox,electric car owner says his hacked tesla model mined up to a month bitcoin news,0,0,0,tm3,s,0
04:26:29,ijenlencha,this one is using his tesla model for uber let me face front,0,1,3,tm3,s,0
04:20:00,carsandbids,now live on cars amp bids tesla model long range,0,0,3,tm3,s,0
04:11:28,webnowcompany,cnbc may have found the last guy you want to talk to at a party siraj raval is using his tesla model to mine cryptocurrencies and says hes made up read more,0,0,0,tm3,s,0
04:06:41,zonetankzxc,it happened the tesla model is finally here,0,1,0,tm3,s,0
07:51:06,flyin18t,tesla model and chevy camaro drivers block california street to do donuts,0,0,0,tm3,s,0
07:46:57,otacon122,a tesla model needs kilowatts per hour to charge do you see the problem now,0,0,0,tm3,s,-1
07:26:33,carclassified_,2019 tesla model long range red multi used for sale,0,0,0,tm3,s,0
07:01:02,davidjimmy1212,take a look at buying real estate with holdings and sharing profits amongst holders donating from minting profits to african wildlife foundation raffling off a model to a holding member after the launch the new model for successful nfts,0,0,2,tm3,s,0
06:54:06,deedniblog,working on our launch until then about us matt a lehigh grad with his b s in computer science matt is knowledgeable in all things tech and credit card points rewards he enjoys working on our home automation and his tesla model customizations,0,0,1,tm3,s,0
06:26:50,shanytc,how much does a tesla model loses a year,1,0,0,tm3,s,0
06:10:45,evmagz,tesla model long range dual motor price and specifications infographic,0,0,0,tm3,s,0
06:01:30,evmagz,tesla model price and specifications infographic,0,0,0,tm3,s,0
05:59:47,whichcarau,signs are pointing to an increase in the production output of the tesla model,0,0,0,tm3,s,0
05:57:40,zenitsuisha,2022 bucket list vision board camp out for a week in norway royal blue tesla model start a travel blog bday in bali or hawaii with family reach figures in income k in savings by nov lets goooo,0,0,1,tm3,s,0
05:42:04,orebobby,nearly half a million tesla model and model s evs recalled over camera and frunk safety issues,0,1,5,tm3,s,-1
05:06:42,santesuzie,tesla model becomes best selling car in california first electric to top the list,35,129,1632,tm3,s,1
07:45:56,darinlayman,as a former employee and tesla model owner i have many many complaints on both fronts are you sure you want to read them,1,0,1,tm3,s,-1
07:40:31,charlierichmond,tesla model is germanys best selling ev in december amp all of,0,0,0,tm3,s,1
06:23:33,fanskits,2017 tesla model front radiator cooling fan amp shroud assembly oem c ebay,0,0,0,tm3,s,0
06:20:22,fernandosued1,tesla model becomes best selling car in california first ev to top the list,0,0,10,tm3,s,1
06:12:40,tural_us,and i will spend almost whole day to ride km and to wait god knows how long in the sc can you at least provide me with a complimentary supercharging and premium connectivity after all its not my problem that esim unit is failing in tesla model,1,0,0,tm3,s,-1
06:06:53,kato_rok,i drove a tesla model std from chi to sf it only took days mph no radio no heat and drafting behind trucks to maximize battery life would not recommend wish i saw more but that would have added more charging time,21,14,75,tm3,s,0
06:03:02,lrawsignal,model y do not have competitive interiors arguably never did but in it wasnt too bad material quality is good though dropped on the newest revision with the hard plastic door panels instead of wrapped but things like customization and ambient lighting are mia,0,0,0,tm3,s,-1
05:46:00,aloxpresstore,model3 front storage abs hook for tesla model accessories car luggage tesla three spare box glove bag hooks holding clips,0,0,0,tm3,s,0
05:37:06,bittradr,yes the distance from dallas to austin is roughly miles my tesla model will go miles fully charged the things to consider are your speed b c going fast uses more energy lowering milage and youll want to pick a supercharger along the route in case you need it,1,0,1,tm3,s,0
05:05:42,smokeyshorts,tesla model is germanys best selling ev in december amp all of tsla,0,1,4,tm3,s,1
07:54:51,ingersolrobert,tesla model starts at k in the us vs average new car price of k it can be charged in your garage at a cost of cents per mile prices will come down especially when the chinese get here,3,0,5,tm3,s,0
06:31:58,dgillis98,im sure youll cover it in the full review but would you recommend the air over a tesla model or even a model y assuming obvious software kinks get worked out with age,1,0,0,tm3,s,0
06:20:35,itskyleconner,having some issues with our tesla model with k mi time to bite the bullet and schedule a service appointment,16,0,70,tm3,s,-1
06:19:01,realteslanorth,tesla model y heat pump issue sparks complaints to transportcanada,0,0,5,tm3,s,-1
05:47:14,teslany,the nyc taxi and limousine commission tlc recently approved its pilot program to introduce more battery electric vehicles bevs to the yellow taxi industry tesla model is the only battery electric vehicle approved to operate as a yellow taxi,1,2,15,tm3,s,1
05:24:00,teslanewsdaily,tesla model winter test rwd vs long range vs performance insideevs,0,0,0,tm3,g,0
05:10:02,teslafi,software version was just detected on a tesla model long range dm in england united kingdom on follow the release at,1,0,11,tm3,g,0
05:06:22,laura_gt0,according to reports in the united states there is such an amateur miner named siraj raval who used every possible way to dig in the tesla model electric car he bought in crypto earn up to per month,1,0,2,tm3,g,0
05:03:02,smilewikiblog,crash sends suv rolling into tesla model incredible crash footage of a suv that is t boned and flips onto a tesla model at full speed and tesla videos featuring,0,0,0,tm3,g,0
04:55:37,nbc_net,tesla model and model y owners complain about heat pump failures at low temperatures,0,0,0,tm3,g,-1
04:44:03,spoilerscar,car rear trunk spoiler wing kit for tesla model yofer style x ebay,0,0,0,tm3,g,0
04:40:42,conorfeit,oh boy not only and expenses all paid trip but also a tesla model and dont forget about the environment and the fact that they are going to be lunching multiple sustainable businesses based around,1,0,0,tm3,g,1
04:27:41,speedwaysalvage,check out tesla model front suspension crossmember cradle subframe m via,0,0,0,tm3,g,0
04:26:59,speedwaysalvage,check out tesla model hvac module ac air ptc heater box core cable assembly via,0,0,0,tm3,g,0
04:26:38,speedwaysalvage,check out tesla model main body wire wiring harness driver left b oem via,0,0,0,tm3,g,0
04:26:25,speedwaysalvage,check out tesla model main body wire wiring harness passenger right b via,0,0,0,tm3,g,0
04:25:13,speedwaysalvage,check out tesla model thermal beam ac compressor bracket bar a via,0,0,0,tm3,g,0
04:23:53,speedwaysalvage,check out tesla model front interior windshield rear view mirror c oem via,0,0,0,tm3,g,0
04:15:54,neptungsten,the model just looks mean,0,1,3,tm3,g,1
04:13:06,spoilerscar,rear trunk spoiler wing lip cover kit for tesla model yofer style x ebay,0,0,0,tm3,g,0
03:57:54,ruzicamaric,check out this listing i just added to my closet tempered glass screen protector for tesla model y dashboard touchscreen,0,0,0,tm3,g,0
03:51:49,teslabest,this tesla model sr was caught in the virginia i traffic jam heres how it actually fared,0,5,29,tm3,g,0
03:51:22,mortenlund89,tesla in japan in december hope i got it right sold units in december total units in all assumed to be as japan is a right hand drive market and the rhd model y has not yet been sold registered in other markets than hong kong source jaia,0,0,9,tm3,g,0
03:45:30,shimanto_007,should i upgrade my tesla model sr with fsd to tesla my lr without fsd or i should wait for the cybertruck,0,0,0,tm3,g,0
03:12:09,auto,tesla model winter test rwd vs long range vs performance,0,0,0,tm3,g,0
02:53:50,realteslanorth,tesla model topped ev sales in germany for2021,0,3,13,tm3,g,1
02:48:22,sanderswolf,wolf tv our new series the miserable ev driver today attempting to drive tesla model,0,0,0,tm3,g,0
02:41:58,mystocknewsfeed,the best selling ev in germany in was the tesla model tsla,0,0,0,tm3,g,1
07:58:25,truttmd,youre telling me that in germany without a german factory the imported tesla model was cheaper than the german vw e up vw id and smart for two if so when berlin opens tesla is going to destroy every german manufacturer,2,1,4,tm3,g,1
07:54:03,forsbergtwo,i have a tesla model performance already with fsd and it certainly cannot drive itself it panics way too often cool beta but exactly that,1,0,2,tm3,g,-1
07:53:17,digieconomist,is now live as well in total dogecoin is responsible for almost twh of electrical energy consumption per year thats kwh per processed transaction on average enough to fully charge your standard tesla model battery times,21,69,170,tm3,g,0
07:23:35,vratanpara,i have feelings some of the extreme automation project that was put off during initial ramp of tesla model is probably implemented now vehicles being produced every seconds from giga china tells me factory is getting highly automated on ongoing base,0,0,0,tm3,g,0
06:36:58,regibonn,tesla model delivered with missing brake pad keeps owner waiting weeks,0,0,0,tm3,g,-1
06:18:48,prachipundeer,really embarrassed myself today when i couldnt figure out how to get in and out of a tesla model lyft ride cars honking from behind lyft driver shouting instructions i dont understand those handles lack so much affordance for a car know nothing like me,0,0,3,tm3,g,0
06:18:48,whittypics,tesla model delivered with missing brake pad keeps owner waiting weeks hows this for quality control,0,0,0,tm3,g,-1
06:06:39,evolvedcars,looking for excellence inside and out look no further tesla model full self driving,0,0,3,tm3,g,1
06:02:01,teslanewsdaily,tesla model owner thankful for his ev when stuck on i insideevs,0,0,0,tm3,g,1
05:49:53,jonarauzo,want to drive an electric car win a tesla model click here,0,1,0,tm3,g,0
05:46:15,mahdiyarsaberi,i think i love this car a little too much having a personal driver i have fsd its really fun going around everywhere the past months model performance tsla,0,0,4,tm3,g,1
05:25:47,froseman,tesla model owner thankful for his ev when stuck on i,0,0,0,tm3,g,1
04:58:35,thedrive,tesla model owner discovers car was delivered missing a brake pad,28,57,272,tm3,g,-1
04:36:23,namanbhan,reduce the import duty taxes n even e tron would cost cheaper tesla isnt unique infact the tesla model thats supposedly gonna target the affordable section is also said to have some amount of features removed to be that cheap,1,0,0,tm3,g,0
04:22:11,philabuster17,you want weight distribution excellent handling and kick ass acceleration get a tesla model,9,0,6,tm3,g,0
04:17:18,theelapislazuli,minting for is live over as part of their roadmap they will be giving away a prius model s and much more here are the two i minted in presale they are bad ass,2,4,12,tm3,g,0
03:29:23,lisaavon39usa,you know i need a car so bad im sharing so u can win one as well win a tesla model long range or cash,0,0,0,tm3,g,0
03:27:50,evmyt1,well tesla model is now best selling car in uk does that mean the uk is upper class maybe they just work harder or smarter,1,0,0,tm3,g,1
03:27:08,sspencer_smb,3 month rolling average sales of tesla model y in china via tsla tslaq,0,0,5,tm3,g,0
03:20:31,autospies,one tesla model owner grateful to have an ev while stranded in i traffic jam autospies auto news,0,0,0,tm3,g,1
03:08:32,anglewo44215621,tesla model is not an exec car it a uber x and comfort,0,0,0,tm3,g,0
03:01:56,advsound,the light weight ergonomic design allows adv model ba2 to sit in your ear comfortably for a long listening session,0,0,0,tm3,g,0
02:57:08,t_24z,i wouldve said get the tesla model but it charges faster and has a higher kw in terms of battery,1,0,0,tm3,g,1
02:48:57,putersdcat,i can say for tesla model performance yes totally different part from brembo more pistons and larger diameter rotors with totally different hat wheel hub ring,0,0,0,tm3,g,0
02:28:39,clnbrns,little does he know that plot thickens i have owned a tesla model awd,0,0,2,tm3,g,0
02:21:44,lifeboathq,tesla model and model s recalls extend to cars in china,0,0,1,tm3,g,0
02:21:38,p_technews,bmw i4 in depth review can it really beat a tesla model elec via,0,0,0,tm3,g,0
02:13:36,speedwaysalvage,check out tesla model rwd standard plus range rear drive unit engine motor k oem via,1,0,0,tm3,g,0
01:56:51,kcbc_nft,you can win a tesla or a tesla thats right either the nft or all killer cat bengal club nft holders will be entered to win a tesla model performance series get whitelisted roadmap,1,0,2,tm3,g,0
01:55:36,carcossolutions,sunset red ppmr tesla model scratch repairs on rear quarter panel,0,0,0,tm3,g,0
01:44:37,out_of_spec,watch this icy and slippery road trip that we made in our tesla model heading to in las vegas,1,3,32,tm3,g,0
01:41:57,insideevs,tesla model owner thankful for his ev when stuck on i via,2,10,49,tm3,g,1
00:57:24,impressive,why does the departure option for model only support a recurring mode what about a one off trip that i want the car to preheat precondition for,0,0,0,tm3,g,0
00:52:25,slye,my tesla model hit miles in under years ask me anything,392,103,2329,tm3,g,0
00:52:20,kcbc_nft,there is still time giveaway ends in hrs click on link below amp instructions enter all kcbc nft holders will qualify amp be entered win all future prizes even the tesla model performance according to the roadmap,3,0,1,tm3,g,0
00:37:44,corylus,how did you find the cabin and i had one as a hire car recently and felt really hemmed in but perhaps too used to the open space of tesla model also the location of the boot opening handle was infuriating,1,0,0,tm3,g,-1
00:11:06,edwrdsian,the model s full self driving system is a misnomer if there ever was one see what happened when cnn tested it out,0,0,0,tm3,g,0
23:48:02,socadvisercom,tesla model long range awd super low miles and low reserve,0,0,0,tm3,g,0
23:44:04,harrytiffanyiv,your hearing from me i do it all the time in my model since in my tesla model,0,0,0,tm3,g,0
23:44:00,tempqueen,drum roll please we have a grand prize winner we surprised scott f of southern california with the news that he won the tesla model congrats scott visit to learn more,0,0,1,tm3,g,0
23:43:54,harrytiffanyiv,your hearing from me i do it all the time in my model,0,0,5,tm3,g,0
07:26:10,alexa__jay,tesla model owner discovers car was delivered missing a brake pad via r technology,0,0,0,tm3,g,-1
07:07:03,carnews61972569,tesla model model y got new battery chemistry and heres what it means,0,1,0,tm3,g,0
06:31:23,technews24x,tesla model owner discovers car was delivered missing a brake pad follow us for more,0,0,0,tm3,g,-1
06:21:42,mikegordonesq,can i get comma with to work on tesla model but with good build quality,0,0,0,tm3,g,0
06:16:14,kaluza,pure magic tesla model owner discovers car was delivered missing a brake pad,0,0,0,tm3,g,-1
06:15:23,adirtyhippie,tesla model owner discovers car was delivered missing a brake pad kinda basic qa dontcha think,0,0,0,tm3,g,-1
06:13:22,rozie_harman,tesla model owner discovers car was delivered missing a brake pad via,0,0,0,tm3,g,-1
06:03:09,irish2witter,i do but again its relative a tesla model has a kerb weight of t and burns wh km a vw id4 suv is kg of steel and plastic heavier and burns wh km a diesel range rover is also t and burns mpg wh km,2,0,6,tm3,g,0
05:51:33,hackernewstop10,tesla model owner discovers car was delivered missing a brake pad link comments,0,0,0,tm3,g,-1
05:45:54,m157q_news_rss,tesla model owner discovers car was delivered missing a brake pad article url comments url points,0,0,0,tm3,g,-1
05:38:37,michael01996367,years for my tesla model this will be surpassed by my wait for cybertruck has been years so far,0,0,5,tm3,g,1
04:57:59,landlpm,i get km to a charge the newer same priced car gets the tesla model cost about k and gets kms to the charge you dont go more than km a day i charge at home on a plug it gives me km in eight hours look into it,1,0,1,tm3,g,0
04:45:19,acxxu,yet preliminary as it was only c outside but may have actually fixed the issue i could not reproduce tesla model only blowing cold air issue today in my testing will do further tests but got warm air from battery w o heatpump,0,0,0,tm3,g,0
04:40:22,jjaz910,just like the bolt was supposed to be the tesla model killer but end up getting crushed any smart consumer should at least test drive both cars to compare them before plugging down their hard earn cash rather than relaying on paid biased clowns printing clickbait articles,0,1,23,tm3,g,-1
04:40:02,hntweets,tesla model owner discovers car was delivered missing a brake pad comments,0,2,0,tm3,g,-1
07:57:40,socialmedia_car,is the tesla model y even safer than the tesla model,0,0,0,tm3,g,0
07:39:11,evmagz,this man reveals how to mine a month cryptocurrency from tesla model,1,1,1,tm3,g,0
07:36:27,_mike_becker_,is the tesla model y even safer than the tesla model3,0,0,0,tm3,g,0
07:29:03,flyin18t,cannonball ev record holder earned k from renting two tesla model units on turo,0,0,0,tm3,g,0
07:20:46,digital_dave69,meet your tesla just received your car or picking up soon here is everything you need to know about your car before or after delivery of your tesla model or y learn the fundamentals of your tesla and the mobile app walkthrough videos and resources,0,0,0,tm3,g,0
06:25:55,garrettsite,my literally beeps and yells at me constantly if i look away from the road if i look away for more than seconds it shuts off and wont let me use it again until i pull over and place the car in park model fsdbeta,0,0,1,tm3,g,0
06:18:48,appletesterrus,installed on the roof of tesla model and model y cars in parallel the company is working on a project of sliding panels for the trunk which can be installed on electric vehicles of any brand ev solar kits clarifies that such an upgrade will not affect teslas warranty,1,0,0,tm3,g,0
06:06:02,ibgeekme,in other news me and my tesla model have passed no less than fully involved ice car fires on the side of the freeway in the last months for context,0,0,0,tm3,g,0
05:23:06,getaroundsafely,ap is likely safer than the average human driver and definitely safer than the aggressive emotionally unstable road rage drivers who pose the most danger im curious which countries have tesla model as the best selling model source,1,0,0,tm3,g,1
07:50:54,samguaiana,tesla model awd low km owned by a man who understood science and the concept of peer review,1,0,1,tm3,g,0
07:50:34,powder_rider,tesla model rated higher than bmw i4 m50 in independent review,0,0,0,tm3,g,1
07:45:47,tzdisruption,my pick is tesla model performance ceramic brakes from if it has to be ice porsche boxster gts with a naturally aspirated boxer i just dont get why would anyone choose a cayman over a boxster,1,0,0,tm3,g,1
06:56:05,eeotob,my dad in northumberland has a tesla model standard range now known as rear wheel drive i convinced him its all he needed along with winter tyres amp after almost years he couldnt be happier hes had some adventures in the snow where the car did impeccably recommended,0,0,1,tm3,g,1
06:44:50,hohocho,this is how do i work with a view of han river sunrise in within my model good morning from korea,13,5,416,tm3,g,0
06:44:45,mikejelfs,cars were generally lighter and smaller years ago modern c class is very similar weight to the tesla model,1,1,1,tm3,g,0
06:41:17,e1d0375b082f496,once you go ev youll never go back ive had a tesla model for over years now and i love it,0,0,1,tm3,g,1
06:34:53,bestjoekim,as an investor it makes all the sense to focus on model y due to profitability and battery supply constraints as a consumer impatient for the most revolutionary vehicle cybertruck of the last yrs since tesla model ok fine all model sexy pick ur favorite,0,0,0,tm3,g,1
06:31:14,luistorms,i spent the best part of my current lease daydreaming about getting a stelvio as my lease replacement then got shocked by the exorbitant monthly price for a y o suv a tesla model ended up being a much better choice for what you get,0,0,2,tm3,g,1
06:30:24,heywoodbill,mercedes w123 te weighs kg tesla model standard range rwd kg neither is a lightweight but thats hardly a big difference,0,1,3,tm3,g,0
06:06:28,ibgeekme,fortunately for me i was able to by my tesla model even though money was an object,0,0,1,tm3,g,1
05:56:39,davelevine0com,maybe but so what tesla model factory was a few months behind schedule too long term hodl eth summer,0,0,1,tm3,g,0
05:54:17,davidbrain,tesla model not three teslas,0,0,0,tm3,g,0
05:41:22,mrkylefield,badass i love seeing creators bend off the shelf things to their will in this case a tesla model is becoming an absolute off road terror,1,1,4,tm3,g,0
05:38:35,aouabdiayakoub,with boost from cars like tesla model and model y china is well ahead of its evtarget,0,0,0,tm3,g,0
05:38:01,socadvisercom,tesla model long range miles white,0,0,0,tm3,g,0
05:36:31,mcutimes,with boosts from cars like the tesla model and model y china is well ahead of its evtarget,0,0,0,tm3,g,0
05:34:34,aouabdiayakoub,with the acceleration of cars like the tesla model and model y china is well ahead of its evtarget,0,0,0,tm3,g,0
05:31:28,aouabdiayakoub,backed by cars like the tesla model and model y china is well ahead of its evtarget,0,0,0,tm3,g,0
05:25:56,teslastars,bmw i4 v tesla model review with mph test,0,0,3,tm3,g,0
05:14:38,carscoop,u s and canadian authorities investigating tesla model and model y cold weather heat pump failures carscoops,0,0,2,tm3,g,-1
04:52:19,nikita_satnami,tech news oppo reno6 lite official with sd mah battery news a developer has managed to run apple carplay on his tesla model by using a raspberry pi and a custom android based firmware,0,0,0,tm3,g,0
04:44:22,speedealz,model owner discovers car was delivered missing a brake pad via,0,0,0,tm3,g,-1
04:41:01,teslanewsdaily,tesla model vs bmw i4 comparison which is better quicker insideevs,0,0,0,tm3,g,0
04:37:02,les29194701,2 for the price of win in win a tesla model or first step buy an enhanced mask from,1,5,7,tm3,g,0
04:32:18,nikita_satnami,tech news the pixel gets its first stable update since november ars technica a developer has managed to run apple carplay on his tesla model by using a raspberry pi and a custom android based firmware,0,0,0,tm3,g,0
04:32:18,jonarauzo,do you wish you were the owner of an electric car win a tesla model click here,0,1,0,tm3,g,0
